Date,District,Total_Fish_Landing_Tonnes,Indian_Mackerel_Tonnes,Oil_Sardine_Tonnes,Horse_Mackerel_Tonnes,Lesser_Sardine_Tonnes,Sea_Surface_Temperature_C,Wave_Height_m,Wave_Period_s,Wind_Speed_mps,Salinity_PSU,Dissolved_Oxygen_mg_L,pH_Level,Air_Pressure_hPa,Chlorophyll_a_mg_m3
2027-12-16,Palghar,3300.4628937503276,258.3875052057985,938.6248500132523,36.82869921383806,182.62076651579596,24.174758871432736,1.2433757846853495,4.276518750967112,11.928255260888308,34.05268372802496,5.529004565752233,8.257817097508488,991.8927629231247,0.6353712361234742
2027-12-17,Ratnagiri,4244.319916825999,925.4871800742288,552.0808907647819,136.09425828102292,326.7478765696538,30.032789981315606,2.2100062217500565,9.599492392552712,9.384552017690401,34.33870887352445,7.923484513431301,8.238011272983549,1025.873258433607,2.08941497836838
2027-12-18,Mumbai,1750.4458965438205,589.7530621512844,802.0881423060357,134.52152190563513,484.8397994838845,25.098564356645305,1.1057396291919959,9.007548851407345,3.3650437237044595,34.01496479616253,5.512968473228719,7.641395753036929,994.5938171493947,1.9094467691355281
2027-12-19,Ratnagiri,4738.746283056239,1115.4142333007028,329.2019925668404,476.95516676469055,403.90003469049157,25.946728822089277,4.004399569075384,10.202101626634674,6.230246216849656,33.73288701966581,5.911425169333674,8.01180851752676,1010.1533543581837,1.1959247086990634
2027-12-20,Sindhudurg,4512.229893763415,693.7245712796929,891.0335273768123,296.80133227138293,192.23785522729295,25.966739928886465,2.864959130930303,7.6119644777330375,14.743628228014282,36.420319032112324,5.954433907722636,8.013260852921068,1004.634300501435,2.343887451791012
2027-12-21,Mumbai,3797.32867394688,482.49908550358856,451.19577598730183,136.6034242338207,590.456443091961,24.817364919779024,2.464207329440867,4.498780380075573,12.947006674816004,33.69810896905022,6.666273360110981,8.010417478132561,997.8047890917414,1.3203241003301938
2027-12-22,Sindhudurg,2903.621358183309,385.57567862768093,755.6187521992889,790.3008657491256,131.53261432852003,30.50907048999687,2.5322370343412555,11.847557015057458,14.154345774637385,35.146025258971235,6.020102733573975,8.542843118393048,1007.4786256813444,1.8049381414578922
2027-12-23,Mumbai,4008.276042716246,620.2265680917363,775.0515422788999,47.52099328526517,672.0061236072002,24.921491533416834,3.4351798806080733,5.136185974585244,7.324748253385285,36.12204663128018,6.00728722606179,7.529159951872301,1016.8705461920804,0.8349701726862812
2027-12-24,Palghar,3385.8573032971385,408.49423065201063,88.28261717213458,462.755278737871,491.14033825560995,27.01655547713383,3.6758821200756544,5.91316500296667,9.980884278389459,37.10552784682391,7.048575386563334,8.119086136256943,1014.4156968799448,0.6723900735425931
2027-12-25,Raigad,4134.436233980703,557.8679734799802,802.2445191984108,380.32701742186174,611.6973162899646,29.124689226286545,3.6589791025683263,3.1289317896095485,6.002383673631396,34.471822033147795,5.869599104044526,7.653538574152766,1027.056777006607,0.53119346873802
2027-12-26,Palghar,1764.8836870416947,565.1581405657355,262.72327775120743,612.8991420801265,460.66639833017507,27.52786565319232,2.1863202349381923,3.4801158275526447,2.163509299217707,36.64915101719109,5.424777745192957,8.116440393674505,996.8665513653044,2.481064096488745
2027-12-27,Thane,4268.5248111312185,333.419368927504,818.6850205850336,719.0191136869635,497.37998495295415,25.169512549985026,3.1443310152578214,8.938319539631165,4.5188279568232605,35.36919941239423,6.297413942226859,7.672291834869119,1026.0060132926653,1.3234962100863503
2027-12-28,Thane,1017.5082269439029,345.5964954631963,650.7180045019537,300.51027792893734,220.2084802850374,26.665247740528223,1.6411827856419148,11.685364509973313,5.8590424817198326,33.29627128850524,6.86086463720464,7.899826643166638,1015.2685804570325,0.5383868052762968
2027-12-29,Mumbai,1105.2707895711999,866.1795596311397,885.3695409382266,719.0230544927635,635.211574058824,28.365381657143594,0.5777676786233622,8.694711892644875,10.753818780176887,34.88905088172823,5.727574266839654,7.884154733044689,1008.8058955593283,0.8110652200868604
2027-12-30,Palghar,3322.736314756751,337.3677149730766,874.7044151636775,228.00263510710596,485.538857137023,24.330971019626592,1.298211633665818,9.499350267892693,7.690884937342152,33.375166217477684,6.070506504931014,7.613425874126096,1001.022779015496,0.6119747134110298
2027-12-31,Sindhudurg,1236.7965740441969,1133.528787229864,538.8474015524249,497.2365466228784,66.44112212996662,31.03643482969963,1.85611440755588,6.695658572540759,2.3642339764890257,34.44969940829526,7.7057635575609105,8.153666924347245,1003.7676009256256,1.78036971911526
2028-01-01,Raigad,4970.900483850215,296.84193307873187,489.16908425015487,369.4136304661269,643.5491872308025,30.84528461134098,3.2058043765440214,11.30424577841608,13.945300649808274,34.543436587069976,6.736111294211947,8.295123691564516,994.5546399296574,0.8766843760846851
2028-01-02,Ratnagiri,2166.0793161802035,905.6286170219851,177.92720586962412,484.7316626936355,249.25561131337327,28.261729022022518,3.0166141211264295,7.2239747501152936,6.52667345913867,32.711916152971,7.2610020575281835,8.350919123800074,1005.1318964437737,0.7865411075553457
2028-01-03,Sindhudurg,3417.071480864689,1051.3619481349228,137.92187845898178,555.639967333385,338.33033834223926,25.7787846329139,2.8679574401175785,11.241017294244367,2.0186432034916097,35.853955178327695,6.013265180774786,8.401073689596375,1017.4615541726465,2.1702055184977844
2028-01-04,Ratnagiri,3758.2771225443635,195.91363637270567,681.1061811093625,577.8827514561905,306.9501217106467,30.643108131610465,0.7896285575456301,8.33454605371196,10.130071226458965,34.38769875683574,5.960381105341612,7.934785359957853,1036.7745165423103,1.0326252998312364
2028-01-05,Sindhudurg,937.8339535901024,532.536158156657,489.53465010166246,404.84371376943585,599.9491826525447,30.131561475968578,0.5138186668816201,7.309634441926882,9.459969361570483,35.23572541550855,7.80365837443747,8.379772534461818,1010.581999901204,0.7412124596179138
2028-01-06,Thane,826.4630557601511,835.1086975328741,54.316064003036885,524.2648828022149,540.5540642623705,28.12014081588487,1.1464250663962805,8.348172367448965,8.168138472404284,33.89118215379969,6.426459220362235,8.416423904980183,1027.1797809393902,0.6361859348325648
2028-01-07,Raigad,1866.6267107330802,206.71455456612466,840.4555899935558,699.8205019757116,459.3395818262097,28.686362504488486,2.293637751105757,3.0097982068386435,3.181849824967875,33.77759290759441,6.067181656904116,7.7082748932261,1018.1265213967313,1.0611040988338523
2028-01-08,Thane,1437.1171284587824,672.2912968545575,817.9417968181945,665.0785741000126,147.9530965294148,30.904995609426994,3.3175785754740894,9.599250444639624,6.116222419269226,35.88521933983638,5.669996234746676,7.761737073085747,1005.3522985833631,2.4409587811766444
2028-01-09,Palghar,3607.8023164918995,1058.903021685959,629.3465273379261,267.39916918443686,485.73722656289556,24.68229963959818,3.1618090674069697,3.121464074782507,9.56110963156216,34.66274513645882,7.951664649094989,7.687309654537862,1001.985477937718,0.7005638004699783
2028-01-10,Thane,4837.307841605486,987.9784797409689,65.42128047480439,478.7682287560408,281.26572306343036,29.46228879820058,3.165693176344824,9.007731460037066,5.654808797687379,34.28929747796671,6.930317191625343,7.865034983817522,1004.3605445678055,1.5669919165698716
2028-01-11,Palghar,4255.429706623569,590.9788162503608,131.23025814007454,513.2803077952564,693.9419050032037,24.47487467108252,3.361758799340029,3.63802529652461,10.999382303769615,33.70189532688605,5.653174273019483,7.7251321430349265,993.2611692665041,2.0068172841460323
2028-01-12,Ratnagiri,3094.8250989354697,189.42199927562032,385.22077254931287,751.1975735977194,391.79947316721444,24.352200366389877,3.5115482742525335,6.980989662622385,12.154218774642203,33.183965476631435,6.284328803519621,8.112021489445793,1000.8743675241975,1.8808825445114852
2028-01-13,Raigad,3604.129725309567,853.2056356493182,735.6536143130478,634.0990271547095,129.5695241252341,32.1279511684953,2.45043766816203,5.486267824344287,2.1836736334151734,33.357008013789645,7.2065437972357715,8.177089365468293,1006.3465913668183,1.8257189417233228
2028-01-14,Sindhudurg,4029.3199272557686,784.1454248201587,277.0276524786166,431.12554617193666,436.7489540903574,28.263277125195213,3.118981523739029,4.0275087611181295,9.269635450173652,34.88646570563864,7.5992497409035655,7.792560001446526,989.1283968508077,0.894157921852201
2028-01-15,Raigad,1928.1529732713961,457.73829762311476,294.74495677175116,695.7836380419229,349.42650948669115,31.921422617045913,0.528938295167028,9.261179976940651,9.455611734988965,33.418644513610964,6.481242928765027,7.761233574033438,1010.275084412157,2.0909292211733796
2028-01-16,Thane,3972.84128643569,508.6325125921715,424.2858611217695,515.4101471445271,698.6372614290447,27.499076594840655,3.3657910895887455,4.479319133970832,11.366605199037163,36.349730311555426,7.891389295161258,7.879180761101982,1010.9824140359586,1.0046233385106302
2028-01-17,Ratnagiri,2318.940518384155,1033.213929792972,835.7699556405482,492.0553941843618,651.6437371847586,30.130533856341017,2.3621209019467457,4.960579402545996,14.309386120451478,35.90037052846986,5.317128340189773,7.609997891369922,1013.6571163639351,2.481820124668421
2028-01-18,Palghar,1419.582615108763,188.3841768732598,681.1718377194915,122.17533712957433,501.11453130449024,30.53685901512508,1.9212210327561945,4.1513374003912435,9.803449475987351,34.81283314421826,6.622092508883382,8.506407054340885,1001.5970682723137,0.5467303284961299
2028-01-19,Mumbai,2573.1870572403727,1200.8906349463807,489.90083650231446,281.6486932351999,468.6959507390518,29.956285861235937,2.391159241683331,10.628934641281406,12.088745325905963,37.129047091455064,7.658627390076286,8.054682091938249,1003.4385247528495,2.315473249057575
2028-01-20,Thane,2574.1859225019493,711.1696957157222,212.33876704179428,704.1125810199591,175.0217974546973,31.311189530690257,1.2018689429268061,8.567417103035279,13.841602210938987,34.769742523267595,6.981558546852644,7.992118791453854,1005.5498009310495,1.4826482232024636
2028-01-21,Ratnagiri,2478.7719098113434,849.1703184534338,398.4677520328873,241.0935737777888,581.0453338837842,30.782965152062665,3.648537062168093,3.295065876571089,11.428635202754506,36.41746385637112,6.06571282157416,8.59503790952661,1000.2182178384928,0.5000844797364894
2028-01-22,Ratnagiri,1930.8265273978573,871.6045660681197,153.87151498981208,518.9995730908544,493.5734336698848,25.597106657465673,1.4102274831199526,7.64644765778585,14.692888582589157,35.29293420238352,7.813324732411678,7.758762462588328,1007.5628521416473,2.224777985421532
2028-01-23,Ratnagiri,1598.3114383785453,678.1767897096225,810.0091681603959,776.601211936988,430.5421157528585,31.097370527994027,1.6637704770469626,10.131135026593155,14.801203024939321,36.18716274051889,7.868028668709101,8.364545424823525,1010.9434982683425,2.4293500698570574
2028-01-24,Mumbai,3618.718174673907,617.0536899215639,144.9693253798467,678.2957479785334,95.8303993546944,29.752689515312973,1.92666271695551,8.788570535061167,10.159770841640569,35.36959127887543,7.468607761633837,8.32228326754491,1012.6027714935817,1.1840301060281226
2028-01-25,Raigad,3365.68243274624,909.9036991290213,476.41833053926644,222.26418406002406,449.48298746268335,31.84942450639374,1.8523692085570385,10.797127785518091,13.147250399197347,35.03240040331263,5.178476352034155,7.804688081621597,998.0126149177411,2.4141054388586576
2028-01-26,Palghar,813.8678200465567,461.66207299941476,63.88905953529347,717.1720983624194,129.0964415970218,24.7478259598917,3.5832043185327596,6.756245166235464,11.18217619028823,33.29560501946526,7.135189261783316,7.787825915416012,988.4242613777965,1.633757516240398
2028-01-27,Thane,985.5209669294643,214.78209176212044,496.5930813472797,345.99563022549006,377.16258370746345,25.90801721124899,1.869665242981406,3.932429755338792,14.074249386057948,34.40753207800599,7.658374717995208,7.770284530606776,999.7464691636324,1.6573124845293048
2028-01-28,Sindhudurg,1510.8856361669139,141.7260971349271,937.674527872822,178.9090401614489,40.045575411136504,26.662817896984915,2.232859329997763,4.021907417663638,5.696643309852015,36.80039983473414,6.551514907413306,8.292739464634815,1006.73558595975,0.6147543853538279
2028-01-29,Mumbai,2615.704548190025,631.2887214287144,484.99315756517854,200.0446662814301,295.10289732981204,28.180337179517227,1.5639154103204622,10.401123680995742,3.702914524188778,35.63250750483754,6.439598694165043,7.761752875972213,995.1202800055048,0.5110887370361517
2028-01-30,Thane,3246.8929335255625,578.2735559077414,600.7269917455545,410.20408194133734,620.1431232943024,29.204683140916405,1.1100521392433822,9.485790835387828,5.751165351948705,34.97768241830902,7.004826722757832,8.40740703571204,1000.6888687374549,1.6697912902564502
2028-01-31,Raigad,806.4763135751867,359.0724221677035,713.595478250635,149.28870284038953,395.22338072278586,26.26649660789557,3.6062809260779765,8.255932077986149,13.592453954244519,33.42318667414856,5.52209342055228,7.9604920519854865,1028.7730226198287,1.5501621939861079
2028-02-01,Raigad,1617.0000143313698,1046.0235373727437,982.3296351945216,303.1118559180214,63.963261740061014,30.18320755679533,1.894463028888426,8.361063132188288,9.611366875342782,35.136561483157486,5.893874644054031,7.889612660010689,1002.6863653115809,2.057963054629341
2028-02-02,Ratnagiri,1224.4395269377828,248.59478872615884,666.6672563346318,125.16810678274783,183.21701417491855,28.669089364346995,0.641608002761327,9.95224994467781,2.9548785249605145,36.16661456204741,7.429786543855149,8.134869862353423,1009.234437222331,1.0112829634055889
2028-02-03,Thane,1429.7018086971152,999.9917776156226,809.6058683274218,785.5033442179142,516.4986100726596,27.426322075441462,0.568766835867776,5.467666604334791,5.283646257017531,36.7848201459496,6.620059109438922,7.720863364393131,983.9982526135512,1.7705693542600842
2028-02-04,Palghar,1097.7584329883136,1179.9818417702177,883.6039101428617,451.95028899882516,164.79024573423627,27.993099299553382,2.591700288786423,9.858597720665568,3.0373197676962143,34.89814938417655,5.705012422770569,8.325746889300861,987.7250002576588,1.4582592472742644
2028-02-05,Raigad,733.9501437235975,135.55273507413756,372.3562003670973,256.31992478295933,103.24507181964773,25.090262687241403,0.5319795823352563,5.4758015835118705,3.0796115544803166,35.04186096326995,7.0760260852736465,8.506844091954497,1000.4465425218335,0.7766320027704766
2028-02-06,Thane,4594.875557415362,360.57339004414087,988.3146377979506,437.4862018102561,666.0277729946228,28.36936802283917,0.5427864651312179,8.650677338382591,7.785245565467527,33.68440613387796,6.554574316731762,8.077863022582443,1025.5242929186231,1.5312754744888344
2028-02-07,Palghar,983.2280019229092,380.391837898223,204.25553269499216,614.6582599173638,38.340068824969,28.63055338265571,2.7758865677123827,10.070484954067615,3.82813974981712,35.14784030271838,6.692970559964752,7.505798506670413,1005.3065261075818,1.0059929404531007
2028-02-08,Thane,4473.684107497264,325.4455031696457,692.2546541552775,620.0042503295595,28.701215845366686,29.800995583948723,1.109623622699858,3.800049063387428,3.607260015585491,36.52144375275389,7.098249444518289,7.6544438889523105,990.9892601979266,1.7636371932135588
2028-02-09,Sindhudurg,2197.432313499907,469.4631348686464,124.74793216343346,342.47743072794,255.09453799899472,30.697481102901644,3.4370267642660286,4.537132908741706,14.480457979570629,35.2942409734407,7.415134320377781,8.332366599718558,989.4410781625922,2.112884533276705
